id,collection,language_focus,category,subgenre,variation,variation_label,groove_level,bpm,key,energy,style_prompt,exclude,lyrics_direction,tags,source_basis
ROCK-V02-069-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,space rock,hook_focused,Hook-focused version,5,105,A minor,5,"Hook-focused space rock with a strong guitar or bass motif in the first five seconds. Build around slow floating pulse that grows into heavy groove; make delay-soaked guitars, sustained fuzz, spacey lead lines answer the vocal line. droning bass, tom-heavy drums, synth drone optional. Vocal: distant vocal, reverb-heavy, minimal words. Production: huge cosmic mix, long delays, stereo movement. Add a short instrumental break after the second chorus. BPM: 105, Key: A minor.","EDM drop, trap hats, Japanese vocals, bright pop chorus","Lyrics: stars, engines, distance, isolation; sparse lines, big atmosphere.",space rock; cosmic; long-form; heavy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-070-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,neo-psychedelic rock,single_style,Style prompt only,7,102,E minor,7,"Create a neo-psychedelic rock track with steady modern groove, airy percussion, subtle syncopation. Use clean phased guitars, fuzzy chorus lift, melodic lead; round bass, tight drums. Lead vocal: dreamy vocal with modern indie phrasing. Production: modern psych mix, wide reverb, clear low end. BPM: 102, Key: E minor. Make the chorus memorable without becoming generic pop.","EDM, trap hats, Japanese vocals, vintage-only pastiche","Lyrics: perception, city lights, memory, soft surrealism; catchy chorus.",neo-psychedelic; modern psych; groove; dreamy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-070-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,neo-psychedelic rock,detailed_arrangement,Detailed arrangement,7,110,D minor,7,"Create a neo-psychedelic rock song. Intro: establish the groove with drums and bass first. Verse: clean phased guitars, fuzzy chorus lift, melodic lead in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays steady modern groove, airy percussion, subtle syncopation. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: dreamy vocal with modern indie phrasing. Production: modern psych mix, wide reverb, clear low end. BPM: 110, Key: D minor.","EDM, trap hats, Japanese vocals, vintage-only pastiche","Lyrics: perception, city lights, memory, soft surrealism; catchy chorus.",neo-psychedelic; modern psych; groove; dreamy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-070-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,neo-psychedelic rock,raw_live,Raw/live version,7,116,A major,7,"Raw live-band neo-psychedelic rock, no click-perfect feel. The drummer should breathe around the groove: steady modern groove, airy percussion, subtle syncopation. Guitars: clean phased guitars, fuzzy chorus lift, melodic lead. Bass/drums: round bass, tight drums. Vocal performance: dreamy vocal with modern indie phrasing. Keep the mix modern psych mix, wide reverb, clear low end, with human imperfections, small timing pushes, and real amp grit. BPM: 116, Key: A major.","EDM, trap hats, Japanese vocals, vintage-only pastiche","Lyrics: perception, city lights, memory, soft surrealism; catchy chorus.",neo-psychedelic; modern psych; groove; dreamy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-070-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,neo-psychedelic rock,hook_focused,Hook-focused version,7,120,E minor,7,"Hook-focused neo-psychedelic rock with a strong guitar or bass motif in the first five seconds. Build around steady modern groove, airy percussion, subtle syncopation; make clean phased guitars, fuzzy chorus lift, melodic lead answer the vocal line. round bass, tight drums. Vocal: dreamy vocal with modern indie phrasing. Production: modern psych mix, wide reverb, clear low end. Add a short instrumental break after the second chorus. BPM: 120, Key: E minor.","EDM, trap hats, Japanese vocals, vintage-only pastiche","Lyrics: perception, city lights, memory, soft surrealism; catchy chorus.",neo-psychedelic; modern psych; groove; dreamy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-071-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,psych-garage rock,single_style,Style prompt only,8,124,E minor,8,"Create a psych-garage rock track with fast garage groove with hypnotic repetition. Use fuzz rhythm guitars, organ drone, tremolo lead; driving bass, trashy drums. Lead vocal: shouted distant vocal, echo slap. Production: raw garage psych production, tape wobble. BPM: 124, Key: E minor. Make the chorus memorable without becoming generic pop.","EDM, trap hats, Japanese vocals, polished pop vocals","Lyrics: fever dream, chase, strange party; short repeated hook.",psych garage; fuzz; raw; hypnotic,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-071-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,psych-garage rock,detailed_arrangement,Detailed arrangement,8,132,A minor,8,"Create a psych-garage rock song. Intro: establish the groove with drums and bass first. Verse: fuzz rhythm guitars, organ drone, tremolo lead in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays fast garage groove with hypnotic repetition. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: shouted distant vocal, echo slap. Production: raw garage psych production, tape wobble. BPM: 132, Key: A minor.","EDM, trap hats, Japanese vocals, polished pop vocals","Lyrics: fever dream, chase, strange party; short repeated hook.",psych garage; fuzz; raw; hypnotic,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-071-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,psych-garage rock,raw_live,Raw/live version,8,139,G major,8,"Raw live-band psych-garage rock, no click-perfect feel. The drummer should breathe around the groove: fast garage groove with hypnotic repetition. Guitars: fuzz rhythm guitars, organ drone, tremolo lead. Bass/drums: driving bass, trashy drums. Vocal performance: shouted distant vocal, echo slap. Keep the mix raw garage psych production, tape wobble, with human imperfections, small timing pushes, and real amp grit. BPM: 139, Key: G major.","EDM, trap hats, Japanese vocals, polished pop vocals","Lyrics: fever dream, chase, strange party; short repeated hook.",psych garage; fuzz; raw; hypnotic,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-071-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,psych-garage rock,hook_focused,Hook-focused version,8,144,E minor,8,"Hook-focused psych-garage rock with a strong guitar or bass motif in the first five seconds. Build around fast garage groove with hypnotic repetition; make fuzz rhythm guitars, organ drone, tremolo lead answer the vocal line. driving bass, trashy drums. Vocal: shouted distant vocal, echo slap. Production: raw garage psych production, tape wobble. Add a short instrumental break after the second chorus. BPM: 144, Key: E minor.","EDM, trap hats, Japanese vocals, polished pop vocals","Lyrics: fever dream, chase, strange party; short repeated hook.",psych garage; fuzz; raw; hypnotic,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-072-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,prog groove rock,single_style,Style prompt only,7,102,E minor,7,"Create a prog groove rock track with main groove in 4/4 with odd-meter instrumental break. Use syncopated riff guitar, clean interludes, harmonized lead; busy bass, precise drums. Lead vocal: melodic vocal, dramatic bridge. Production: clear progressive mix, dynamics preserved. BPM: 102, Key: E minor. Make the chorus memorable without becoming generic pop.","EDM, trap hats, Japanese vocals, overlong fantasy lyrics",Lyrics: tension between body and mind; make chorus simpler than verses.,prog groove; bass-driven; odd-meter; rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-072-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,prog groove rock,detailed_arrangement,Detailed arrangement,7,110,A Dorian,7,"Create a prog groove rock song. Intro: establish the groove with drums and bass first. Verse: syncopated riff guitar, clean interludes, harmonized lead in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays main groove in 4/4 with odd-meter instrumental break. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: melodic vocal, dramatic bridge. Production: clear progressive mix, dynamics preserved. BPM: 110, Key: A Dorian.","EDM, trap hats, Japanese vocals, overlong fantasy lyrics",Lyrics: tension between body and mind; make chorus simpler than verses.,prog groove; bass-driven; odd-meter; rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-072-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,prog groove rock,raw_live,Raw/live version,7,117,B minor,7,"Raw live-band prog groove rock, no click-perfect feel. The drummer should breathe around the groove: main groove in 4/4 with odd-meter instrumental break. Guitars: syncopated riff guitar, clean interludes, harmonized lead. Bass/drums: busy bass, precise drums. Vocal performance: melodic vocal, dramatic bridge. Keep the mix clear progressive mix, dynamics preserved, with human imperfections, small timing pushes, and real amp grit. BPM: 117, Key: B minor.","EDM, trap hats, Japanese vocals, overlong fantasy lyrics",Lyrics: tension between body and mind; make chorus simpler than verses.,prog groove; bass-driven; odd-meter; rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-072-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,prog groove rock,hook_focused,Hook-focused version,7,122,E minor,7,"Hook-focused prog groove rock with a strong guitar or bass motif in the first five seconds. Build around main groove in 4/4 with odd-meter instrumental break; make syncopated riff guitar, clean interludes, harmonized lead answer the vocal line. busy bass, precise drums. Vocal: melodic vocal, dramatic bridge. Production: clear progressive mix, dynamics preserved. Add a short instrumental break after the second chorus. BPM: 122, Key: E minor.","EDM, trap hats, Japanese vocals, overlong fantasy lyrics",Lyrics: tension between body and mind; make chorus simpler than verses.,prog groove; bass-driven; odd-meter; rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-073-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Progressive / Psychedelic / Space,cosmic blues rock,single_style,Style prompt only,8,87,D minor,8,"Create a cosmic blues rock track with slow blues groove with cosmic ambience. Use slide guitar through delay, fuzz leads, spacious chords; warm bass, deep kick, laid-back snare. Lead vocal: soulful distant vocal. Production: psychedelic blues mix, tape echo, starry reverb. BPM: 87, Key: D minor. Make the chorus memorable without becoming generic pop.","EDM, trap hats, Japanese vocals, glossy pop","Lyrics: midnight sky, regret, distance; blues repetition with psychedelic imagery.",cosmic blues; blues rock; psychedelic; groove,original_derived_from_research; see sources-license-notes-V02-20260621.txt
